label,message
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 22 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
ham,"Hola 61, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
spam,Participe en la cadena de oración global 25 y reciba bendiciones especiales. Complete su donación a través de nuestro portal seguro y comparta este mensaje con sus contactos.
ham,"Hola 36, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 32. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
ham,Mamá 34 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
ham,"Hola amor 49, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 90. Gane dinero rápido apostando desde su celular en www.apuestas-90.com.
ham,El partido de fútbol entre amigos número 58 será este sábado en la cancha del parque a las cinco. No olvides tus chimpunes y avisa a los demás.
ham,"Hola 56, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,Oferta exclusiva para cliente 44: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
spam,Felicitaciones usuario 36! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-36.com y reclame su recompensa limitada ahora mismo.
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-81.com de inmediato.
ham,"Querido amigo 3, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,"Recordatorio 12: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
spam,Participe en la cadena de oración global 30 y reciba bendiciones especiales. Complete su donación a través de nuestro portal seguro y comparta este mensaje con sus contactos.
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-8.com antes de 24 horas."
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-58.com antes de 24 horas."
ham,"¿Podemos vernos esta tarde 58 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
ham,"Por favor 59, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Querido amigo 6, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,El partido de fútbol entre amigos número 84 será este sábado en la cancha del parque a las cinco. No olvides tus chimpunes y avisa a los demás.
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-65.com antes de 24 horas."
ham,"¿Podemos vernos esta tarde 55 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
ham,"Por favor 11, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
spam,Oferta exclusiva para cliente 77: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
ham,"Hola amor 31, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 60 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
spam,Su paquete número 83 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,Esta noche cenaremos con mis padres 14 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
spam,"Estimado cliente 93, su cuenta bancaria presenta movimientos sospechosos. Por favor verifique sus datos en el enlace seguro proporcionado para evitar la suspensión de su cuenta."
spam,Su paquete número 79 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,"Recordatorio 40: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
ham,Mamá 62 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 42. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
ham,Esta noche cenaremos con mis padres 13 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
ham,Esta noche cenaremos con mis padres 71 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
ham,"Hola amor 87, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 57 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
ham,"Por favor 93, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Recordatorio 48: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-99.com de inmediato.
ham,"Querido amigo 50, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 14 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
spam,Su paquete número 8 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,"Hola 56, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
ham,"Hola 52, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 16. Gane dinero rápido apostando desde su celular en www.apuestas-16.com.
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-67.com antes de 24 horas."
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 60. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
spam,Felicitaciones usuario 60! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-60.com y reclame su recompensa limitada ahora mismo.
ham,"Hola amor 35, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 75. Gane dinero rápido apostando desde su celular en www.apuestas-75.com.
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 36. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 98. Gane dinero rápido apostando desde su celular en www.apuestas-98.com.
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 11. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
ham,"Hola 75, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,Felicitaciones usuario 9! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-9.com y reclame su recompensa limitada ahora mismo.
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 88 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
ham,Mamá 73 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-76.com de inmediato.
spam,"Estimado cliente 4, su cuenta bancaria presenta movimientos sospechosos. Por favor verifique sus datos en el enlace seguro proporcionado para evitar la suspensión de su cuenta."
ham,"Querido amigo 62, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,"Querido amigo 53, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,"Por favor 42, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Recordatorio 89: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
ham,"Por favor 70, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
